,A,B,C,D
2000-12-06,3.695024533357371,35.456276037501546,13.230376238471115,-2.9401304088434967
2000-12-07,2.5447826539894116,36.04304525824002,14.17946377286752,-3.8190518843227945
2000-12-08,2.4870352634712916,36.531393822851626,13.72110943043385,-3.8835714739684315
2000-12-09,2.1763121366233253,36.91002916166499,13.351255195942626,-3.0347784448201356
2000-12-10,1.526602996123768,37.60924637233787,13.620559822848227,-3.9634583641383188
2000-12-11,1.8705708644400159,35.66154487480452,13.686997769479891,-5.2043920800500825
2000-12-12,2.082853481880052,34.52463879783045,13.308583559856903,-4.0241592166014275
2000-12-13,3.5535688537199803,35.120836937645194,12.731567799005958,-3.4622335970692353
2000-12-14,5.0032951236190915,37.33404749147878,13.029118211867944,-3.3149606720476754
2000-12-15,4.719246524896127,37.54769468561018,13.888566234246424,-3.6610814682537547
2000-12-16,4.848509131744804,37.80784247651826,14.10662738300523,-3.274269549904657
2000-12-17,6.812081444424473,37.24936995213407,16.141116576285164,-4.3041891601464295
2000-12-18,7.411197177250875,38.79639143569782,14.582673961599161,-3.8918303475247322
2000-12-19,6.867133120406276,40.280945177517,14.60939398811954,-3.975515274228677
2000-12-20,6.447908381513658,40.821501852874405,13.875240808636264,-2.434757858855649
2000-12-21,6.261628291291947,40.363736747902955,12.59327212784628,-3.80261026115985
2000-12-22,6.318450496202979,39.54253478942314,13.428694833203817,-4.833787312833712
2000-12-23,5.6998811142158985,38.636632934354694,14.264728511691004,-6.791656548194617
2000-12-24,5.79138499661303,39.59527105619955,14.868899097567816,-6.1469905706015435
2000-12-25,5.8227706025913815,39.52404025000739,13.725143266207116,-4.812609271586917
2000-12-26,5.522277411306711,39.58715139265423,13.026614186196776,-5.95429243504954
2000-12-27,5.1252791106221744,39.48162100584306,13.221426963837095,-5.617170197814992
2000-12-28,5.281168750409122,37.93673789128844,13.880637383230905,-5.780156073693906
2000-12-29,6.155794805756146,37.823932596626435,12.730532506591276,-5.4062506979029745
2000-12-30,6.905760961285683,39.217744640578026,13.414755563331608,-5.620324186579249
2000-12-31,5.829716748002931,39.98228767720026,14.885742811331173,-4.617363934885923
2001-01-01,5.503759241033415,38.837057608132625,15.177865866242735,-5.913056473595754
2001-01-02,4.749099421721323,39.91428171310104,16.532487067384967,-5.478569841422457
2001-01-03,4.868060312736191,38.09794224325348,16.916700607303508,-6.343231088657781
2001-01-04,5.729959754590219,37.06516549591992,17.212200296514368,-6.958278870025686
2001-01-05,6.10544165063909,35.547060307368845,16.37956740902512,-7.277361718965547
2001-01-06,5.968553227306868,36.02560102574818,15.909601903697968,-7.238978301044576
2001-01-07,6.228308656801743,37.28483543895409,15.711064029754182,-5.073778866802961
2001-01-08,6.009931490914014,38.3406145704957,14.532559380534632,-3.7120989601163457
2001-01-09,5.001906794635207,37.83614977796834,14.663646515663967,-5.178665760442101
2001-01-10,4.234086551116151,38.79961106498149,15.223315917786763,-4.549970878358602
2001-01-11,4.824591184542143,40.16600842328058,15.832533301595355,-5.327490283981912
2001-01-12,5.121036306149883,40.600711943412456,13.732940720659045,-3.7593360594683385
2001-01-13,6.086490347263575,39.290150752257496,15.123380269667344,-3.4127096999275146
2001-01-14,6.381686885983614,39.37028501118378,15.04928722254484,-2.339245684928096
2001-01-15,5.9453042951686825,40.44526904687712,15.533281772316103,-3.032588734511112
2001-01-16,7.094112382760026,39.80620826867413,16.371965879219022,-3.2309535548945085
2001-01-17,7.699328774271717,38.877851604440465,17.566494915960096,-4.967141224306974
2001-01-18,6.015528289556153,39.197792353843894,16.30777498380241,-4.097480517381565
2001-01-19,7.2590165459288745,37.15708062709677,16.77593386242204,-3.6399664279227566
2001-01-20,8.017673910375056,37.38989234944849,14.43824421469447,-2.589396960476566
2001-01-21,9.343944324470346,37.333384658679925,15.803354723655652,-2.0623416708055267
2001-01-22,8.724534976824865,37.45737864724276,14.144641912326056,-1.7774125145099076
2001-01-23,8.535467750176183,38.01950844664745,15.140865577011002,-3.3632736728484627
2001-01-24,9.57416262716742,38.83955723024873,15.116220096691823,-2.6265929891824142
2001-01-25,8.191171468845342,39.01997181405083,14.648585694059179,-1.8328456882217434
2001-01-26,8.522745324999962,39.89247033151156,13.461449708288079,-0.6159791234988099
2001-01-27,9.139735372315334,39.70777527557298,13.812120579453557,-0.8274296297414019
2001-01-28,8.050153859106077,42.37686005605794,12.803572814924047,0.12847298304555133
2001-01-29,9.054822449464972,42.10207171901224,10.477316219804955,-0.04215232046648515
2001-01-30,9.81680934049161,42.019990749002275,10.38911612652563,-1.4906654514810573
2001-01-31,10.613210591617001,40.91717016318322,10.762225553079572,-0.9219500415872485
2001-02-01,9.970409532094344,39.27424166304476,11.826460150961811,-1.7723785505102314
2001-02-02,9.383097560504423,39.890021999226676,10.570829643838184,-2.7382360154105942
2001-02-03,10.979944010865815,39.7496723561291,9.032692519513137,-2.9904608630857217
2001-02-04,10.094434655148,39.51441401562851,8.135254317899985,-2.314627111405503
2001-02-05,9.558828967412577,39.885506998248665,10.8736088285529,-2.472037100853699
2001-02-06,8.759627790068018,40.841535107720695,10.746531785405862,-2.398140639961323
2001-02-07,9.974858659257224,41.866326937657945,9.303851673083935,-2.789817056255607
2001-02-08,9.564408031411563,43.23383043292772,8.433757229755376,-2.142652594093805
2001-02-09,7.785265948283871,44.30987953352701,8.740921820075988,-2.349720400832668
2001-02-10,7.917715302437031,44.42927817328894,9.003736078920669,-2.488111921340998
2001-02-11,8.845630850237582,44.615399539643036,7.135804841044616,-3.10149513613374
2001-02-12,7.826062662332,44.680277277511195,6.661381990866838,-1.7408945264697353
2001-02-13,7.741823163421331,44.582602130583645,8.565384946277106,-1.6578941805120164
2001-02-14,9.454276881616645,45.34354394932076,9.866479809689208,-1.6507994030497963
2001-02-15,9.67718913209644,45.37882305929622,10.258057599834483,-0.9897655236424074
2001-02-16,9.521890672587546,45.98822488519646,9.334558934222262,-2.2739334726705955
2001-02-17,9.553173067762343,45.78765996902022,9.02673543324078,-1.6927450278337233
2001-02-18,10.322412157036895,45.2654098766201,9.730422519159188,-1.756770731870258
2001-02-19,9.929881852023957,45.20977454386577,9.041031590997544,-1.4088854885073885
2001-02-20,10.645925258287829,46.71665589010275,10.206129503746208,-1.3318761851917964
2001-02-21,8.09267471368495,45.77869373928036,11.21233717586592,-1.3334302587773128
2001-02-22,8.529098667468299,45.856406204369264,11.824016229046656,-0.37013300776765756
2001-02-23,8.489682218339077,45.79495833436979,13.23140292336489,-0.7844702476696286
2001-02-24,7.529914136705415,46.227323684932834,10.72795194083732,-0.5287273080077751
2001-02-25,7.04525560564469,46.28186291301922,9.672421213893964,-0.8397824442322461
2001-02-26,8.280298743369022,47.94284637556163,8.656166667392558,-1.688198892336031
2001-02-27,8.556647466059124,47.44160643691543,7.1454138199158725,-1.4598199638550964
2001-02-28,8.578617911181269,49.062322236389576,7.132490481075853,-2.9752499043040053
2001-03-01,11.187826322880614,48.56929684649752,6.402998844469964,-1.7036304902179271
2001-03-02,10.914051098325006,49.77404499521681,6.968478233778134,-1.362882059225329
2001-03-03,9.918668865213371,48.456979153437096,5.358971479124497,-0.15312136327253367
2001-03-04,9.353798610652667,47.006631118365306,3.0310849474207644,0.9450575303721889
2001-03-05,9.819002706153224,46.73592905933224,5.339065022661875,0.8478186297207565
2001-03-06,7.790153375814229,45.79889524774911,5.5447273810591975,0.8173729692857029
2001-03-07,7.98147462086624,45.451268848738664,7.020654325530547,2.2212110884108953
2001-03-08,6.6844336912126066,46.04186478672286,6.283586938942015,2.244967304932588
2001-03-09,6.336198270608848,44.472221479796815,6.296791403867259,2.5104489483688157
2001-03-10,6.63097251741894,43.775164620979034,6.7886675930865055,2.05468778803315
2001-03-11,7.606529197277977,44.480121570558886,6.91884457315605,1.272852637502114
2001-03-12,7.47766339424638,43.79254539367369,8.195929065619083,0.07493416094515304
2001-03-13,6.586928247364026,44.3571737941997,9.093204040728109,-0.5028599963329772
2001-03-14,5.826192078434472,43.5499394259071,9.99354146478374,-0.7621939732357105
2001-03-15,7.4018180811932455,43.502708857733346,9.352389699530363,-1.10520371601202
2001-03-16,6.479902386438396,42.21596157318356,9.590661044388806,-1.5919095101167033
2001-03-17,7.337014582144868,41.88132845913287,11.87255757147825,-1.716683319541024
2001-03-18,8.160968250740204,40.585577193385454,12.519304792512001,-0.379628160292083
2001-03-19,8.869861485331036,40.18858776963871,12.165578595262954,-0.555790521124762
2001-03-20,9.859730345143332,42.16335110007273,11.639383941877536,1.3692076776609905
2001-03-21,8.897643572659891,42.51724111284834,10.279935983863105,2.211650498128079
2001-03-22,8.519252826154739,43.59460452983374,11.30579403329277,1.0048379978724031
2001-03-23,6.461676587892454,44.25872715084234,10.36190423887616,-0.0027527022142526114
2001-03-24,7.1893241361547515,44.28530741643795,11.165134814685551,0.6482504847886178
2001-03-25,3.795394874324143,44.36730922352451,10.179542782892211,2.8517771702960015
2001-03-26,4.059857770819444,44.29951074387277,8.927749875362114,1.9599737166633546
2001-03-27,5.018494593856667,43.04646307487682,9.88580732656835,1.6474539467274267
2001-03-28,5.710835252869395,42.651535851838666,9.056781326106547,3.033687553498492
2001-03-29,4.701561241064543,40.74385630764689,7.785115911651568,2.4548281135190546
2001-03-30,4.695560058165707,39.68131039682319,5.835108964170706,1.9386437199274469
2001-03-31,3.6612450350423007,40.265878308986174,5.818453952050944,0.1245182468420043
2001-04-01,3.289318853104147,38.725824382485676,6.0126479578171015,-0.6836352510303799
2001-04-02,3.437104627678082,38.833754270875986,5.397662148394684,-0.7699881437961346
2001-04-03,5.894475272491338,38.64739991587407,6.332634955686869,-0.33686946737775453
2001-04-04,5.6342728145458985,37.19469404719815,7.48225814430536,-1.285296047958924
2001-04-05,4.1747401953983285,35.805595387002576,8.85751110178433,-4.048387274732211
2001-04-06,4.78570516980969,37.474937144610614,8.884990387483631,-4.337643101986636
2001-04-07,4.025904049757645,36.37689436344344,9.982437123453153,-5.069924892708605
2001-04-08,3.0857427339695596,36.46256363314862,10.69853853468743,-5.316152948106565
2001-04-09,4.3871572592287595,37.34425306472257,11.496088675156775,-4.3278988259467255
2001-04-10,4.17709031539995,36.7113015775191,11.410575180944242,-5.927386162295745
2001-04-11,3.533894881103011,36.49829823899763,9.87727642292794,-4.985409705786665
2001-04-12,5.26789740792387,36.09755713356517,9.915516298184237,-3.2711758669244473
2001-04-13,7.272622158107572,35.452595779517345,9.973569938639521,-3.540063916081792
2001-04-14,6.818334437067443,35.07098987286739,9.161810839650542,-4.2983994081281605
2001-04-15,5.639857847266934,35.312370443702,8.086262000790798,-4.366262160356343
2001-04-16,6.622572365067461,35.725490159504226,8.847982814438616,-3.4894975196325584
2001-04-17,6.267391818318139,37.37768399992513,7.950733301609649,-4.130423401840357
2001-04-18,7.684369874411013,36.70402167778688,8.424367397648535,-4.400959973479237
2001-04-19,6.431940236828805,37.07790811343778,8.632955596796311,-5.417966081520497
2001-04-20,5.7481576799402445,37.21020081783609,7.479939099738951,-5.480390832316415
2001-04-21,6.359701001966415,37.37702330292177,6.617562000426278,-4.506493559193894
2001-04-22,6.390319425942261,36.661064990080305,4.9392906962243295,-3.8409464185933047
2001-04-23,6.30585643567213,34.80117989833214,4.122876950163264,-3.4021189546546213
2001-04-24,5.261589054587135,34.53764634419672,3.495238182963558,-3.3839655187979854
2001-04-25,4.9631902067821985,36.153393781970905,2.925729909534172,-3.5430576826240894
2001-04-26,7.24408705041926,36.75131835465713,2.936941214326243,-4.144060775581072
2001-04-27,6.494259749788092,35.42872502538154,3.6867503103912393,-4.047052534528475
2001-04-28,5.3749663378684565,35.00553194176307,4.159364539140776,-5.728521696388672
2001-04-29,6.166688170970863,35.99351557155161,5.113498145423908,-5.427566521698036
2001-04-30,5.570884202869149,36.00570483190867,3.750537971644571,-5.146700471833744
2001-05-01,4.886048540892621,37.15469318528586,4.154631275643921,-5.038653456043438
2001-05-02,6.004045239438712,34.79333669283303,4.49720044430367,-6.986512551261249
2001-05-03,7.070822242731794,34.54864307464261,4.443866286148105,-6.410770946151397
2001-05-04,7.411081230457838,35.189416376545914,4.573013241568688,-5.832139625954165
2001-05-05,8.712435137295554,35.95726856030186,2.239807091396822,-5.915201408462183
2001-05-06,7.308815429974141,36.510458435568296,1.726369203437974,-5.194228577075178
2001-05-07,6.070402229119733,33.92389647080908,2.534298878316303,-5.15343285385748
2001-05-08,4.651959877501636,33.698282812786786,1.4365790834200494,-5.601152237596341
2001-05-09,6.018666575196271,34.09463006065813,0.2855904509278897,-4.4957609075474805
2001-05-10,5.619889494987087,34.6697235090068,0.20448404974065548,-2.0000342113861773
2001-05-11,4.016039797105803,35.086085935247496,0.34202571969496265,-1.4025521958322869
2001-05-12,5.784417757074931,36.93663632156356,0.6429133264008617,-1.265742570614966
2001-05-13,4.870431671566766,36.66883742228078,0.5287310162574627,-3.3346377392373894
2001-05-14,6.414323066027149,36.680893212813395,1.0481626131599744,-3.6603171268856998
2001-05-15,4.811579314517346,37.13694059960904,0.24682079440809745,-4.140189664084867
2001-05-16,6.329847378141981,37.320333072788564,0.15877011006685443,-3.940946479842947
2001-05-17,6.650437841338878,38.3037367191814,-0.3581531272692858,-4.138363746466476
2001-05-18,6.434138934466488,39.96764379959397,-0.1865880203408835,-1.708027735170937
2001-05-19,7.121354697491109,40.7033581412744,0.2005274087230241,-2.296103700969136
2001-05-20,7.052233735404124,41.85733951752085,-0.03969029616157255,-1.9121717103562397
2001-05-21,5.7280052388672456,41.30160189566895,0.7529231735674311,-1.408152806621656
2001-05-22,6.198222682761453,41.53743497537792,-0.023386246458385385,-2.641057993237446
2001-05-23,6.032326980585774,42.67681167982284,-0.6586148848644982,-2.7806014091142592
2001-05-24,5.272543514235733,42.958416120509355,-0.1688237691888298,-2.3590796608542886
2001-05-25,6.200457329304364,42.608333572325556,-1.491406813718549,-2.0223485556795184
2001-05-26,5.485286971604739,41.857639331771786,-0.928411388525098,-2.612198311413846
2001-05-27,5.065737633463403,40.81706362525795,-2.720978452849484,-2.0939853526647143
2001-05-28,3.8949012262880904,40.80464055795699,-1.157146831364241,-1.0372399316361116
2001-05-29,3.4019128216165377,41.5915843325676,0.9039854772931055,0.5653547108154782
2001-05-30,4.296999696142689,43.64331420845798,1.350298976048592,1.8430632599976462
2001-05-31,5.227858380624231,44.876903572273385,1.4796030818908916,2.415660087667727
2001-06-01,7.241739757513007,45.07054159410103,0.3925648965875894,1.965701029987127
2001-06-02,6.516440511274152,45.74732714007582,-0.06748830738275224,2.475512088576453
2001-06-03,7.475543344020313,46.81306507630798,-1.1989424155196802,1.3119262959979554
2001-06-04,7.756711403697438,47.377107488996536,-2.153612988929183,-0.2537477139888984
2001-06-05,7.876012797416326,47.45377395057983,-3.1485249679675493,0.06786235201777246
2001-06-06,6.395389575241579,46.45684146412582,-3.8525434538482823,0.5982910691239244
2001-06-07,4.948380707446779,47.04840642136096,-5.034554675583366,1.91591381765768
2001-06-08,6.516036828812734,46.25995677505605,-5.659497309753919,1.834781191382645
2001-06-09,8.011770658588155,45.698130079852916,-6.366843278364281,3.28758866656937
2001-06-10,8.536492915161,45.411732427833186,-5.837096595496406,2.9052361502399537
2001-06-11,9.788544749734298,45.392557060947524,-5.859295663317769,2.596906268821889
2001-06-12,10.108224414111833,45.187687841977144,-6.10728135706201,3.357074576027342
2001-06-13,11.521725629655736,46.421193011979206,-4.179453550711494,1.2369899961222615
2001-06-14,12.313890670421582,45.58314161179958,-3.326634824449587,1.6643316609829184
2001-06-15,11.743920165235254,46.2419907890654,-3.554419186277347,0.02681028830151022
2001-06-16,12.113727370943968,46.87080668466663,-4.155527790883372,-1.4606514339845647
2001-06-17,13.283632160327851,47.084229812138446,-4.79882458798544,-1.6879079346703887
2001-06-18,14.699230741170608,47.108593784038796,-3.732385206003809,-2.745451979511262
2001-06-19,17.051816367508824,47.58517212148085,-3.139805332609535,-1.762930913632614
2001-06-20,16.379183953411495,48.726248769111486,-2.861358968776531,-0.5635729319340519
2001-06-21,17.36786287277621,49.06522683694911,-3.4629443087781464,-0.8412134935190458
2001-06-22,18.2456058562286,50.21790605822649,-2.2017005850612015,0.38588578867300716
2001-06-23,17.809522029305192,49.05690111634313,-2.183208466991686,0.3575287031306816
2001-06-24,20.12971648440929,47.13076502871244,-3.7050570509964813,0.7053795417806439
2001-06-25,19.232835539303696,48.237362213880154,-3.8758451599027883,1.682394878117429
2001-06-26,19.81523612294692,48.24135112139976,-4.277840652209914,0.397924627131905
2001-06-27,18.747145620105186,46.67180824256726,-3.8402108126540546,1.392811011037913
2001-06-28,19.772971948198823,46.15218647956734,-4.105977292826318,3.7389018580130964
2001-06-29,20.21542676822067,45.90023804923704,-4.370249832840907,3.264091711001159
2001-06-30,20.441173632737883,44.77046234771771,-5.260659541951448,4.679498590916183
2001-07-01,19.50599110060455,45.15071494786337,-3.364552571528444,5.101736948346838
2001-07-02,19.92210068628597,46.371798377979836,-4.999820232918162,6.002929329048421
2001-07-03,20.865315544501186,47.094489949091894,-6.454073483249345,7.284713512379213
2001-07-04,22.241544427229886,46.09257522572897,-6.134848294762016,6.626684794257475
2001-07-05,21.64225973161916,47.69006773488919,-6.492959958529439,7.533049010562264
2001-07-06,24.022492022859733,45.38274263675027,-7.84982825378053,7.877804717675486
2001-07-07,23.218268459310078,46.42927623846366,-7.072038738849694,8.538848917794882
2001-07-08,21.687690647532076,45.81441877829073,-6.328952702676829,8.145315706118462
2001-07-09,21.900608197961873,45.40454003399529,-6.496799246871805,7.184393296281362
2001-07-10,21.42524868333816,45.740808994891985,-7.025231812243674,7.09282260721037
2001-07-11,21.461451783762758,46.54951727441347,-6.7360628853893925,8.57563596908803
2001-07-12,20.895365504204694,46.76461914083249,-7.041937890759022,9.233049725576086
2001-07-13,21.149772382153714,46.32789058759868,-7.807794977646855,9.91356212904093
2001-07-14,22.881664721883972,45.54246332923202,-7.127408280953732,9.081352545052653
2001-07-15,23.74376337458775,45.58123425833129,-6.172618040850636,9.660653681890139
2001-07-16,24.398925543250392,45.49846061765798,-6.163515393450108,11.282754198246534
2001-07-17,24.308746634342032,45.00035983938308,-7.633508044106203,10.605061773565588
2001-07-18,26.025916788052427,46.27420951174518,-8.506791203262754,9.195047374399753
2001-07-19,24.65834242218863,46.933074778767136,-8.923403307687872,9.414702279660565
2001-07-20,25.1664990097308,47.9994789873878,-8.671163300784135,8.81583660235834
2001-07-21,24.250050939577644,47.85533900863291,-7.192541962090887,7.09847287156915
2001-07-22,22.93227974046609,47.14874169290698,-6.158253248451907,7.047057847937398
2001-07-23,21.63856379820883,48.84590516060836,-4.682301793176009,6.55985151962216
2001-07-24,21.280039018881137,47.67025631830912,-5.184956724387783,7.515261598237492
2001-07-25,21.23011082105756,46.643571475004926,-5.12022163972382,6.282171055305274
2001-07-26,20.716918063658635,46.55905353173742,-5.269448102881972,5.606688943145051
2001-07-27,22.50006532332666,45.04177065674524,-5.449999986108431,6.502627788939263
2001-07-28,21.817315277182736,45.79138537000093,-5.121289394279367,5.533145217562909
2001-07-29,20.985247948859904,45.95511012109547,-4.09760381090152,5.198543082771671
2001-07-30,21.3071123829849,45.99196230014856,-3.9884855687094243,3.292534020091904
2001-07-31,21.348821141401036,45.17880602020121,-4.618542616834704,2.1894013012062983
2001-08-01,20.01678347707029,46.525766682360526,-4.732608684853011,3.6932547472998136
2001-08-02,20.60453198312471,45.42813477796693,-2.3872356405416757,1.7977922416423802
2001-08-03,20.186997740249936,45.64217900918244,-1.9197086202830007,1.8156057582396883
2001-08-04,20.096346937180535,44.24697697378764,-0.17571271497977525,1.004883258762427
2001-08-05,21.45483784238316,44.6252593891575,1.4599794892586726,1.9353661101364699
2001-08-06,22.050879323517737,44.163398842874145,0.5138891180581563,0.6767868068257494
2001-08-07,22.39580192342688,43.50430107385971,0.9780741092882546,2.4909986966187176
2001-08-08,21.88162538580478,41.19195613580194,1.2901151352886289,2.018817774914541
2001-08-09,21.403815961572036,40.88590368753567,0.026357617751237683,1.3651260325960464
2001-08-10,19.357708279000477,41.05840524906586,0.09000677358246024,2.9877539026366025
2001-08-11,17.68196318733851,38.983989852938414,-1.040288885422477,4.1839742533442585
2001-08-12,18.451828203050965,40.78838840216401,-0.8108939221532018,5.105038447777475
2001-08-13,18.842254888722067,40.60404335728947,-0.46955840382660297,3.5401474167970033
2001-08-14,19.67445377216017,39.68833968057459,0.9837843436371037,3.89911318920948
2001-08-15,20.929846115015714,40.5755510987299,0.3672028456165646,4.264076754432711
2001-08-16,20.563453369142348,39.62573786377112,1.513699638630786,3.1445035698460115
2001-08-17,20.791395344107535,40.0652590931714,4.155810550562947,4.317098643863133
2001-08-18,23.025416221782898,39.8969282078241,5.899518789108212,2.347438407009628
2001-08-19,22.11025973395954,40.97238795114011,5.501799711037425,1.3510793030321748
2001-08-20,20.30296259688794,39.51812772281622,4.035162076177294,0.4652138062088844
2001-08-21,21.159248974907374,39.212473915984624,3.907905467238036,1.7348903090364318
2001-08-22,22.41271722419443,38.16965495069512,4.2269923615194305,1.8029957415954694
2001-08-23,23.370762386816583,38.128987664596096,4.817887537942197,3.4476334261427475
2001-08-24,23.39865245157923,37.112715315272055,5.789281534035388,4.6208132153853665
2001-08-25,22.587501718344054,36.017128188933604,4.084071970433094,5.367200785109356
2001-08-26,22.04615893373234,36.41224094162227,3.459526586055366,4.106597900293616
2001-08-27,20.622250438191966,36.80652894019266,4.3623699769423325,4.77653953835057
2001-08-28,17.93698457461201,35.75945862800698,5.680785761478584,4.036970294277948
2001-08-29,20.004777718921243,36.52982316522839,6.688139565602747,3.9219149257388435
2001-08-30,18.6453425502581,36.756031519945836,7.519895846862774,2.704345933448382
2001-08-31,19.947482067008558,34.901216321602874,6.008466932690479,2.237933931363923
2001-09-01,20.119260211740304,34.820367421327504,4.88205752544923,2.8301081178840137
2001-09-02,17.60187925136328,35.88061327298548,2.2162615729876918,2.209776403071261
2001-09-03,16.610610475923977,35.93619209114575,1.9089617498096954,2.7802122077474305
2001-09-04,16.06563810380965,36.734470322630294,3.6496980500560454,3.240850157631392
2001-09-05,16.119821587200278,37.49451303129608,3.4692473438351246,2.2757379622112914
2001-09-06,15.211687551814192,36.007960047705886,5.4519200414830165,3.943664341233613
2001-09-07,15.52656456590484,36.2396550326748,6.371518489515928,4.405808869105248
2001-09-08,15.961693382842913,36.7900474450611,6.401726040965582,2.8455463024103986
2001-09-09,15.523253433495318,36.18853821637606,8.124530284506095,0.706105018092916
2001-09-10,16.15647167569631,36.384159608278,7.829616663510789,1.8684551457465841
2001-09-11,16.247609434258536,34.88907001629428,6.472135027737518,2.8496795214930475
2001-09-12,14.7640600136661,36.77444096966613,7.191712300760361,4.327583636977895
2001-09-13,14.647611810359285,37.08691800017282,7.843156939197244,5.011175319525444
2001-09-14,13.820882289300906,36.76362877954573,6.888026155412114,6.1903910765301315
2001-09-15,15.554074598239085,36.567712894799286,6.483908625624182,6.141066742470061
2001-09-16,17.1246702155433,36.14426812391266,6.010345774814487,6.675127594955661
2001-09-17,15.031040780836754,36.04794927471214,4.872753245981915,6.9509490568026
2001-09-18,13.135695670949072,35.200289847980294,4.574720921303576,5.660480336177954
2001-09-19,13.095259708304514,36.67846317775179,2.143850481650452,5.657418857070584
2001-09-20,12.572986615355811,34.39929869757946,0.012006418488002879,4.8999810023096755
2001-09-21,14.73747222375775,33.99306009535053,0.7613611984126266,4.038668087920326
2001-09-22,14.70560642188863,34.36018196787965,1.6376867513253615,2.9757057790881114
2001-09-23,16.7948011843013,33.45319584628983,2.2778461611501695,3.6614953542252597
2001-09-24,14.282746323062895,34.14415277603675,3.0251591797321327,3.9810939121619326
2001-09-25,12.192386501104234,33.6043382530136,2.5005799630917735,4.180583233368246
2001-09-26,11.581088511562495,34.48753596020976,2.3268468572088237,5.590657593860188
2001-09-27,10.290955361791374,35.37385157075069,1.095094703464643,6.108270582999626
2001-09-28,11.190330286046546,34.69704864152425,-0.16003199380815158,7.3312787569316065
2001-09-29,10.120957679221396,34.421746730880436,-0.3188848018165986,6.480690084683598
2001-09-30,9.926648588102807,34.174168072854926,-0.161212212870652,6.278168400193447
2001-10-01,9.090564692681966,34.18793562235047,0.924337668896479,5.800324962555544
2001-10-02,8.177699790532774,32.32660767299672,1.0328092439311174,5.629548867910504
2001-10-03,7.20485473197292,31.37108517048915,2.75955343182485,5.834141727262782
2001-10-04,7.333230672584123,30.718787118392946,2.999065913114088,6.330372168384675
2001-10-05,7.272435125000071,31.505114317306564,3.3962588436530883,5.949595796120247
2001-10-06,5.388572438893376,30.910176632069575,2.132818240110166,5.34552823863928
2001-10-07,4.979547116826041,28.626733093259396,2.6718877425965055,5.614893186068739
2001-10-08,5.469281381943203,28.657600195607507,3.860021257544177,5.275719751914943
2001-10-09,7.139019134846588,27.693310620469965,4.166048393872201,4.907706003576247
2001-10-10,6.955831923333832,28.4688044889625,5.086768382252009,4.919464254384534
2001-10-11,7.724979927613988,28.594546984918146,5.384887070994737,5.238666756900844
2001-10-12,8.38989248693278,28.84110668863768,5.721419896663913,5.912988520900096
2001-10-13,9.485649648816233,31.134714291370965,5.2162308353141364,5.2422000384360645
2001-10-14,9.313799079611528,31.352237204811964,5.640223464319817,6.153005438212147
2001-10-15,10.025224525774586,32.05319756603353,6.339991401615621,6.174268077615479
2001-10-16,10.167213171238682,33.278719719129825,5.246845996794679,5.960132996993025
2001-10-17,10.666265911250743,33.31411389616121,5.405342844230312,5.7505754013307975
2001-10-18,9.283598186074402,31.927487672864206,5.516717215922956,4.880573880159396
2001-10-19,9.681523071874086,32.04771256970985,5.058255254144909,4.634965202540383
2001-10-20,10.572953195107623,32.165696670401374,6.095538235322544,5.936679165143395
2001-10-21,10.115922901386925,29.977096333960546,6.096645604535091,6.766254824374065
2001-10-22,10.373639278184417,30.439737697776973,5.134233439657428,7.663586326736239
2001-10-23,9.614212101742554,30.649015777194187,4.38612690405915,7.398579474124356
2001-10-24,9.128096824297524,30.11356884187269,4.917964139019769,7.447493424605999
2001-10-25,7.014246930570265,30.104553796469407,5.2034909230914455,8.738485059585354
2001-10-26,6.896531681053483,30.706778411445907,4.254512539962511,7.868569905991297
2001-10-27,6.4909015347367225,31.713520385117086,4.7275642970982625,7.744201681354446
2001-10-28,5.525015287169337,33.566595729494836,4.57688958095721,9.08990678232884
2001-10-29,7.259720970780395,34.50933313257515,4.661102425877593,7.829850040179414
2001-10-30,8.95676689429814,33.910711077933954,4.334181472841326,7.350474704315262
2001-10-31,7.958955375534687,33.51407228604175,4.7546183655294385,6.110134502655738
2001-11-01,7.775763604899158,32.85619107315497,5.126600897997341,6.386568173650255
2001-11-02,5.354087451178011,32.758783917540974,8.009557972004105,7.146008348684198
2001-11-03,5.715224089165379,30.818672215162692,7.81014963430976,7.669121316990013
2001-11-04,6.165000916881531,31.626593548994496,9.147362329356257,7.383649932303651
2001-11-05,7.691193317095612,32.310354371011606,9.098295765412017,8.59152960655298
2001-11-06,7.124394703287769,33.16944856092169,9.310022052299677,7.727128677380049
2001-11-07,7.462365647272176,34.142828114422954,10.698111427154062,7.813592106107745
2001-11-08,8.601863615298344,35.797284815962975,11.622889886853866,8.423878043668202
2001-11-09,7.034853781100065,35.47743942707177,11.795925824853516,8.364388972647289
2001-11-10,5.007850089770884,36.18517025176995,11.800663273701641,8.606567268453619
2001-11-11,4.67778407456656,36.437734539915006,11.47543003880114,6.981837235969836
2001-11-12,3.9522283611136784,37.21625131123837,8.901768721059176,6.242085889733706
2001-11-13,5.233270630550338,37.242561011899255,10.042395177655061,6.836226798636365
2001-11-14,3.1954464436329557,36.88055278114155,10.578093639747197,7.628366778812605
2001-11-15,5.133025156050282,36.115588435121246,9.764194620097268,9.031801699893997
2001-11-16,3.2424052932235985,35.821487095129136,9.009090578394622,9.982648838056573
